customer_id,age,gender,region,segment,acquisition_channel,join_year,loyalty_points,email_opt_in
C04284,25,Male,Midwest,New,Display Ad,2023,129,False
C04285,37,Non-binary/Other,South,New,Social Media,2024,11,True
C04286,20,Female,Midwest,New,Email,2022,176,True
C04287,18,Male,South,New,Organic Search,2022,4,True
C04288,28,Male,West,New,Organic Search,2023,75,True
C04289,26,Female,Northeast,Regular,Display Ad,2024,124,True
C04290,32,Female,Midwest,Regular,Organic Search,2021,110,False
C04291,38,Female,Southwest,Regular,Display Ad,2023,31,True
C04292,31,Male,Midwest,Occasional,Social Media,2024,37,True
C04293,32,Male,Northeast,Loyal,Social Media,2021,255,True
C04294,26,Male,Midwest,Occasional,Email,2023,32,False
C04295,49,Male,Southwest,Regular,Paid Search,2022,75,False
C04296,42,Male,South,Loyal,Organic Search,2022,1736,True
C04297,27,Female,Midwest,New,Organic Search,2022,75,True
C04298,18,Female,West,New,Direct,2023,146,True
C04299,42,Female,Southwest,Occasional,Email,2021,85,True
C04300,30,Female,South,Loyal,Organic Search,2022,395,False
C04301,36,Female,South,Loyal,Organic Search,2022,671,True
C04302,27,Male,Northeast,Occasional,Email,2023,56,True
C04303,19,Male,South,Occasional,Display Ad,2024,0,False
C04304,22,Male,West,Occasional,Paid Search,2023,170,True
C04305,21,Female,Midwest,New,Social Media,2021,158,True
C04306,24,Male,West,New,Organic Search,2023,42,False
C04307,47,Male,Northeast,Occasional,Email,2022,51,False
C04308,29,Male,South,Regular,Direct,2022,108,True
C04309,38,Female,Midwest,Occasional,Direct,2023,36,True
C04310,45,Male,Southwest,Loyal,Organic Search,2023,82,True
C04311,40,Female,South,Loyal,Email,2024,630,False
C04312,24,Female,Midwest,Regular,Direct,2024,55,True
C04313,39,Female,Northeast,Regular,Direct,2021,96,True
C04314,32,Female,Southwest,New,Email,2022,236,False
C04315,22,Female,West,Occasional,Direct,2024,50,False
C04316,25,Female,South,Loyal,Social Media,2022,679,True
C04317,29,Male,South,Loyal,Social Media,2024,205,True
C04318,32,Female,Southwest,Loyal,Social Media,2023,233,True
C04319,27,Male,Midwest,Loyal,Paid Search,2023,13,False
C04320,29,Female,Midwest,Occasional,Organic Search,2022,60,True
C04321,37,Male,Southwest,Occasional,Email,2023,70,False
C04322,24,Female,Northeast,Regular,Referral,2023,22,False
C04323,39,Female,Northeast,Occasional,Paid Search,2023,10,True
C04324,39,Female,Northeast,Champion,Display Ad,2023,114,True
C04325,37,Male,West,Occasional,Organic Search,2024,263,True
C04326,18,Female,West,Loyal,Email,2023,137,True
C04327,23,Female,South,Occasional,Display Ad,2022,109,True
C04328,40,Male,Southwest,Loyal,Display Ad,2022,24,True
C04329,44,Female,Midwest,New,Direct,2021,44,False
C04330,27,Female,Southwest,New,Display Ad,2023,42,True
C04331,18,Male,West,New,Organic Search,2022,125,False
C04332,28,Female,Northeast,Occasional,Referral,2022,4,True
C04333,45,Non-binary/Other,West,Regular,Email,2023,4,True
C04334,24,Male,Midwest,New,Organic Search,2024,50,False
C04335,28,Female,Northeast,New,Email,2024,3,False
C04336,36,Male,West,Occasional,Direct,2022,29,True
C04337,21,Female,South,New,Direct,2023,9,True
C04338,29,Female,South,New,Display Ad,2023,164,False
C04339,18,Male,West,New,Display Ad,2024,105,False
C04340,30,Female,Northeast,Regular,Direct,2022,72,True
C04341,26,Male,Midwest,New,Social Media,2022,166,True
C04342,37,Female,West,Regular,Organic Search,2024,193,True
C04343,43,Male,West,Occasional,Organic Search,2023,222,False
C04344,29,Female,Northeast,New,Referral,2024,0,False
C04345,21,Female,Midwest,New,Paid Search,2022,400,True
C04346,27,Male,Midwest,Regular,Organic Search,2022,115,True
C04347,39,Male,Southwest,Regular,Social Media,2023,192,True
C04348,28,Female,South,New,Organic Search,2024,381,True
C04349,41,Female,Northeast,Occasional,Organic Search,2023,3,True
C04350,43,Female,South,Regular,Display Ad,2022,0,True
C04351,46,Female,Midwest,Regular,Organic Search,2023,137,True
C04352,26,Female,Midwest,Occasional,Referral,2023,62,True
C04353,22,Male,Southwest,New,Social Media,2021,266,True
C04354,42,Male,Southwest,Loyal,Organic Search,2022,148,True
C04355,42,Male,Northeast,Occasional,Social Media,2023,200,False
C04356,24,Male,West,Occasional,Social Media,2024,4,True
C04357,36,Female,South,New,Direct,2024,110,False
C04358,34,Non-binary/Other,Midwest,New,Paid Search,2023,168,True
C04359,30,Male,Midwest,Loyal,Email,2021,551,False
C04360,36,Female,West,Occasional,Paid Search,2024,406,True
C04361,28,Female,Northeast,New,Email,2023,4,True
C04362,35,Male,South,New,Referral,2022,29,True
C04363,35,Male,Southwest,Loyal,Referral,2021,459,True
C04364,31,Male,South,New,Display Ad,2023,38,True
C04365,18,Male,Midwest,New,Social Media,2022,15,False
C04366,40,Female,West,Occasional,Email,2023,86,True
C04367,25,Male,South,Champion,Display Ad,2022,32,True
C04368,31,Male,South,Regular,Direct,2021,64,False
C04369,38,Female,Northeast,Regular,Direct,2021,22,True
C04370,54,Male,South,Champion,Paid Search,2024,88,True
C04371,18,Female,Southwest,New,Referral,2024,375,False
C04372,32,Male,West,New,Display Ad,2024,67,True
C04373,35,Female,Midwest,New,Display Ad,2024,62,True
C04374,20,Male,South,New,Organic Search,2024,19,True
C04375,33,Male,Southwest,Occasional,Referral,2021,60,True
C04376,50,Female,Northeast,Champion,Paid Search,2023,689,True
C04377,38,Female,Midwest,Loyal,Direct,2023,2469,True
C04378,36,Female,Southwest,Occasional,Email,2023,127,True
C04379,39,Non-binary/Other,South,Loyal,Organic Search,2023,76,True
C04380,22,Female,West,Occasional,Referral,2023,9,True
C04381,35,Female,Northeast,New,Display Ad,2022,24,True
C04382,33,Male,Midwest,Occasional,Social Media,2023,10,True
C04383,33,Female,Midwest,Loyal,Direct,2022,20,True
C04384,19,Female,West,New,Paid Search,2022,30,True
C04385,28,Female,West,Occasional,Organic Search,2021,8,True
C04386,22,Female,Southwest,New,Paid Search,2023,190,True
C04387,33,Male,Southwest,Occasional,Organic Search,2022,45,True
C04388,43,Female,West,New,Organic Search,2023,20,False
C04389,33,Female,Midwest,Regular,Display Ad,2023,66,False
C04390,24,Non-binary/Other,Southwest,Occasional,Social Media,2023,125,True
C04391,27,Female,South,New,Paid Search,2022,5,True
C04392,19,Female,South,Occasional,Organic Search,2023,17,True
C04393,28,Male,Northeast,New,Email,2022,35,False
C04394,29,Male,Southwest,Regular,Display Ad,2024,64,True
C04395,37,Male,Northeast,New,Social Media,2022,9,False
C04396,51,Male,South,Champion,Direct,2024,210,True
C04397,34,Female,West,New,Direct,2024,27,True
C04398,20,Male,Southwest,New,Organic Search,2021,3,False
C04399,39,Non-binary/Other,Southwest,Champion,Social Media,2023,147,True
C04400,18,Male,West,New,Social Media,2022,77,False
C04401,45,Male,South,New,Display Ad,2022,345,True
C04402,29,Female,South,Occasional,Direct,2022,25,True
C04403,41,Male,Southwest,Regular,Direct,2021,10,True
C04404,26,Female,West,New,Paid Search,2024,88,True
C04405,34,Female,Midwest,Loyal,Referral,2022,161,True
C04406,25,Female,Midwest,Regular,Referral,2023,25,True
C04407,30,Male,Northeast,Regular,Referral,2022,62,True
C04408,35,Female,Southwest,Occasional,Direct,2022,18,True
C04409,42,Male,South,Loyal,Display Ad,2021,340,False
C04410,36,Male,Midwest,Loyal,Display Ad,2023,373,False
C04411,36,Female,South,Occasional,Referral,2024,60,True
C04412,56,Male,Southwest,Loyal,Email,2022,508,True
C04413,39,Female,Southwest,Loyal,Display Ad,2021,45,True
C04414,26,Female,Northeast,New,Display Ad,2024,166,False
C04415,27,Female,Northeast,New,Referral,2023,10,True
C04416,18,Female,South,New,Organic Search,2023,191,False
C04417,37,Male,Northeast,New,Display Ad,2023,32,True
C04418,29,Female,Midwest,New,Email,2023,29,True
C04419,34,Male,West,Regular,Social Media,2022,34,True
C04420,30,Male,Southwest,New,Display Ad,2024,550,True
C04421,40,Male,Southwest,Occasional,Organic Search,2022,80,True
C04422,28,Female,Southwest,Occasional,Display Ad,2023,0,True
C04423,48,Female,Southwest,Occasional,Social Media,2023,321,True
C04424,46,Male,Midwest,Occasional,Social Media,2023,311,True
C04425,29,Male,West,Loyal,Email,2023,56,True
C04426,32,Female,Midwest,Regular,Direct,2023,0,True
C04427,33,Female,Midwest,Occasional,Display Ad,2023,42,False
C04428,20,Female,South,Regular,Paid Search,2023,60,True
C04429,39,Female,Midwest,Regular,Display Ad,2023,64,False
C04430,18,Female,Southwest,Occasional,Display Ad,2021,17,True
C04431,27,Male,Southwest,Occasional,Organic Search,2021,68,False
C04432,18,Female,South,New,Paid Search,2021,11,True
C04433,30,Female,Midwest,New,Display Ad,2024,182,True
C04434,21,Male,South,New,Referral,2023,89,True
C04435,42,Female,Northeast,Regular,Display Ad,2022,125,True
C04436,22,Male,Southwest,New,Paid Search,2022,39,True
C04437,41,Non-binary/Other,Northeast,Loyal,Email,2024,518,True
C04438,40,Female,South,Occasional,Paid Search,2022,72,True
C04439,22,Non-binary/Other,South,New,Referral,2022,23,False
C04440,43,Female,Northeast,Occasional,Social Media,2023,61,True
C04441,35,Female,Southwest,Occasional,Direct,2023,3,True
C04442,18,Female,Northeast,New,Display Ad,2024,68,True
C04443,29,Female,South,Regular,Display Ad,2023,47,True
C04444,40,Male,West,New,Referral,2024,318,True
C04445,31,Male,Southwest,New,Email,2022,95,True
C04446,24,Non-binary/Other,South,New,Email,2021,49,True
C04447,24,Male,Midwest,Occasional,Direct,2022,187,True
C04448,33,Female,Northeast,New,Direct,2022,11,True
C04449,26,Female,South,New,Organic Search,2021,103,False
C04450,25,Male,Southwest,New,Organic Search,2022,8,False
C04451,43,Female,Southwest,Occasional,Organic Search,2024,9,True
C04452,34,Male,Northeast,Champion,Email,2021,53,True
C04453,20,Female,Midwest,New,Organic Search,2022,2,False
C04454,33,Female,South,Occasional,Display Ad,2024,148,True
C04455,38,Male,Northeast,Occasional,Display Ad,2022,14,False
C04456,21,Female,South,New,Display Ad,2022,30,True
C04457,34,Male,South,New,Referral,2022,64,True
C04458,33,Female,West,New,Social Media,2023,72,False
C04459,37,Female,West,Loyal,Display Ad,2021,118,False
C04460,37,Female,Northeast,Regular,Organic Search,2021,56,False
C04461,18,Female,South,New,Display Ad,2023,41,True
C04462,31,Female,Northeast,Occasional,Paid Search,2023,66,False
C04463,41,Male,Northeast,Occasional,Referral,2022,24,False
C04464,38,Male,Midwest,Occasional,Social Media,2024,126,False
C04465,52,Female,South,Occasional,Organic Search,2023,78,True
C04466,28,Male,Northeast,Occasional,Direct,2021,34,True
C04467,26,Female,West,Regular,Direct,2022,117,True
C04468,33,Female,Southwest,New,Organic Search,2023,51,False
C04469,37,Male,South,Regular,Direct,2023,64,True
C04470,37,Male,Midwest,Loyal,Display Ad,2024,495,True
C04471,52,Female,Northeast,Champion,Direct,2022,65,True
C04472,28,Female,West,Loyal,Display Ad,2021,448,False
C04473,22,Male,Northeast,New,Email,2023,49,True
C04474,20,Female,Northeast,New,Organic Search,2024,113,True
C04475,41,Female,West,Regular,Social Media,2022,53,False
C04476,28,Male,Northeast,Occasional,Email,2024,84,False
C04477,22,Male,Midwest,New,Paid Search,2024,176,True
C04478,24,Male,Southwest,New,Organic Search,2023,128,True
C04479,41,Male,West,Occasional,Referral,2023,20,True
C04480,18,Female,West,Occasional,Email,2021,148,True
C04481,27,Female,South,Occasional,Direct,2024,54,True
C04482,36,Non-binary/Other,West,New,Organic Search,2024,3,False
C04483,26,Male,West,Loyal,Referral,2021,342,True
C04484,40,Male,South,Champion,Paid Search,2021,4,True
C04485,42,Female,Midwest,Occasional,Social Media,2022,42,True
C04486,27,Female,South,New,Direct,2021,50,True
C04487,33,Female,South,Champion,Email,2024,77,True
C04488,41,Female,South,Loyal,Display Ad,2022,526,True
C04489,30,Female,Midwest,Occasional,Direct,2023,10,True
C04490,29,Male,West,Regular,Social Media,2024,90,True
C04491,55,Male,Northeast,Loyal,Organic Search,2023,2,True
C04492,33,Female,Southwest,Occasional,Referral,2021,44,True
C04493,35,Female,Northeast,Regular,Direct,2023,6,True
C04494,32,Male,West,Regular,Email,2022,33,False
C04495,37,Male,South,Loyal,Paid Search,2024,27,True
C04496,32,Non-binary/Other,Southwest,Occasional,Display Ad,2024,26,True
C04497,45,Female,South,New,Email,2023,77,False
C04498,18,Male,Northeast,Occasional,Paid Search,2021,111,True
C04499,36,Female,Midwest,Loyal,Display Ad,2022,33,False
C04500,45,Female,Midwest,Regular,Paid Search,2022,42,True
C04501,23,Male,Midwest,New,Organic Search,2022,4,True
C04502,23,Female,Southwest,New,Organic Search,2021,32,True
C04503,26,Female,Southwest,New,Display Ad,2024,88,True
C04504,24,Male,Northeast,New,Email,2024,39,False
C04505,27,Male,South,New,Email,2023,78,True
C04506,23,Male,West,New,Paid Search,2024,115,False
C04507,31,Female,South,Regular,Email,2023,111,False
C04508,18,Female,Northeast,New,Social Media,2021,16,True
C04509,38,Female,Southwest,Loyal,Paid Search,2021,87,True
C04510,27,Male,Northeast,New,Display Ad,2023,16,True
C04511,20,Female,Southwest,New,Social Media,2022,73,False
C04512,29,Female,Midwest,New,Direct,2021,78,True
C04513,41,Female,Northeast,Regular,Email,2023,21,True
C04514,31,Female,Midwest,Regular,Paid Search,2022,28,True
C04515,31,Female,Midwest,New,Referral,2023,44,True
C04516,29,Non-binary/Other,South,Occasional,Display Ad,2024,72,True
C04517,30,Male,Midwest,Regular,Display Ad,2023,85,True
C04518,28,Female,South,Loyal,Email,2023,349,True
C04519,24,Female,Northeast,Regular,Display Ad,2023,15,True
C04520,35,Female,West,Regular,Paid Search,2022,80,True
C04521,27,Female,West,New,Direct,2021,76,True
C04522,27,Male,West,Loyal,Organic Search,2023,34,True
C04523,49,Male,Midwest,Champion,Referral,2021,2397,False
C04524,38,Male,Southwest,Occasional,Social Media,2022,110,False
C04525,44,Female,West,Regular,Social Media,2023,90,False
C04526,40,Male,South,Regular,Referral,2024,153,True
C04527,29,Female,South,Champion,Display Ad,2022,150,True
C04528,32,Female,Midwest,New,Display Ad,2023,154,False
C04529,41,Male,West,Occasional,Organic Search,2021,57,False
C04530,33,Male,Midwest,New,Direct,2023,78,False
C04531,26,Male,Northeast,New,Direct,2023,306,False
C04532,40,Male,Southwest,Regular,Direct,2022,143,False
C04533,51,Female,Southwest,Champion,Paid Search,2023,924,True
C04534,18,Non-binary/Other,West,Occasional,Paid Search,2024,2,True
C04535,33,Male,Southwest,New,Social Media,2023,63,True
C04536,21,Female,Northeast,New,Display Ad,2023,144,True
C04537,40,Male,West,Loyal,Email,2023,152,True
C04538,42,Female,West,Occasional,Email,2022,88,True
C04539,18,Female,South,New,Display Ad,2024,89,True
C04540,38,Female,Southwest,Regular,Social Media,2024,35,False
C04541,40,Female,South,Occasional,Display Ad,2023,56,True
C04542,38,Male,Northeast,Regular,Referral,2023,53,True
C04543,40,Male,Northeast,Regular,Display Ad,2022,50,True
C04544,35,Female,Southwest,Occasional,Direct,2023,78,True
C04545,32,Female,Midwest,Loyal,Direct,2023,786,True
C04546,34,Female,West,Occasional,Organic Search,2024,101,True
C04547,52,Female,Northeast,Champion,Paid Search,2021,205,False
C04548,35,Female,Northeast,Occasional,Email,2023,121,True
C04549,38,Female,Northeast,Regular,Referral,2022,124,True
C04550,40,Female,Midwest,Loyal,Paid Search,2022,39,False
C04551,38,Male,Northeast,Regular,Display Ad,2023,102,True
C04552,36,Female,South,Loyal,Direct,2022,4,True
C04553,29,Male,Northeast,Occasional,Social Media,2023,60,True
C04554,24,Male,West,New,Display Ad,2023,55,False
C04555,31,Female,South,New,Display Ad,2022,346,True
C04556,24,Male,Northeast,Occasional,Social Media,2024,37,True
C04557,35,Female,Southwest,Champion,Display Ad,2024,154,True
C04558,39,Male,Southwest,New,Direct,2023,184,True
C04559,39,Female,Northeast,Loyal,Email,2023,67,True
C04560,35,Female,Midwest,Occasional,Direct,2024,113,True
C04561,31,Female,Northeast,Regular,Display Ad,2024,156,True
C04562,18,Male,South,New,Organic Search,2022,87,True
C04563,37,Male,Southwest,Occasional,Social Media,2024,9,True
C04564,41,Female,South,Champion,Display Ad,2022,341,True
C04565,36,Male,Northeast,Loyal,Organic Search,2022,1035,False
C04566,32,Female,Southwest,Loyal,Social Media,2023,1469,True
C04567,30,Female,West,New,Direct,2022,69,True
C04568,18,Female,Northeast,New,Social Media,2022,0,True
C04569,40,Non-binary/Other,Northeast,Occasional,Paid Search,2023,160,True
C04570,40,Male,Midwest,Occasional,Referral,2022,129,True
C04571,18,Female,West,New,Referral,2021,18,False
C04572,29,Male,West,New,Email,2022,104,False
C04573,40,Non-binary/Other,Southwest,Occasional,Organic Search,2022,27,True
C04574,42,Female,Southwest,Regular,Social Media,2022,57,True
C04575,32,Male,South,Occasional,Paid Search,2024,11,True
C04576,51,Male,Southwest,Occasional,Email,2023,28,True
C04577,27,Male,Northeast,New,Paid Search,2022,113,False
C04578,46,Male,Southwest,Champion,Paid Search,2022,522,True
C04579,26,Female,West,New,Social Media,2023,15,True
C04580,35,Male,Midwest,Occasional,Organic Search,2024,88,True
C04581,40,Female,West,Occasional,Social Media,2022,86,True
C04582,36,Male,South,Occasional,Social Media,2021,7,True
C04583,23,Male,South,Occasional,Social Media,2023,45,True
C04584,18,Male,South,Regular,Referral,2022,60,True
C04585,50,Male,Northeast,Regular,Direct,2022,227,False
C04586,19,Female,Northeast,Loyal,Referral,2021,109,True
C04587,35,Male,Midwest,New,Display Ad,2023,119,True
C04588,36,Male,Southwest,Occasional,Paid Search,2022,21,False
C04589,29,Male,Southwest,Loyal,Paid Search,2023,15,True
C04590,39,Male,West,Regular,Referral,2024,25,True
C04591,19,Male,Midwest,Occasional,Social Media,2023,11,True
C04592,25,Male,Midwest,New,Social Media,2022,84,False
C04593,29,Male,Midwest,New,Organic Search,2023,52,False
C04594,44,Male,Southwest,Loyal,Organic Search,2023,87,False
C04595,18,Female,West,New,Paid Search,2024,106,False
C04596,19,Male,Midwest,New,Direct,2022,14,True
C04597,34,Female,Midwest,Regular,Direct,2021,64,True
C04598,19,Male,West,Occasional,Social Media,2021,15,True
C04599,26,Female,Midwest,New,Referral,2022,28,False
C04600,36,Male,Southwest,Regular,Organic Search,2023,37,True
C04601,31,Female,Midwest,Loyal,Paid Search,2022,629,True
C04602,37,Female,Southwest,New,Display Ad,2024,10,True
C04603,44,Female,West,Loyal,Display Ad,2021,293,True
C04604,29,Male,West,Loyal,Display Ad,2021,1063,False
C04605,33,Male,West,New,Direct,2024,217,False
C04606,46,Female,Midwest,Regular,Email,2022,42,True
